Case_ID,Activity,Resource,Complete_Timestamp,case_IDofConceptCase,case_Includes_subCases,case_Responsible_actor,case_SUMleges,case_caseProcedure,case_caseStatus,case_case_type,case_landRegisterID,case_last_phase,case_parts,case_requestComplete,case_termName,action_code,activityNameEN,activityNameNL,concept_name,dateFinished,dateStop,dueDate,lifecycle_transition,monitoringResource,planned,question,Weekday,Anomaly
613,61,5,12861,405,3,16,325,3,2,1,71,6,5,2,2,61,141,110,61,817,1,1767,1,3,16627,269,2,1
613,65,5,12861,405,3,16,325,3,2,1,71,6,5,2,2,65,206,75,65,817,1,1767,1,3,16628,271,2,1
613,72,5,12861,405,3,16,325,3,2,1,71,6,5,2,2,72,259,50,72,817,1,1767,1,3,16629,269,2,1
613,73,5,12861,405,3,16,325,3,2,1,71,6,5,2,2,73,22,97,73,817,1,1767,1,3,16630,269,2,1
613,78,5,12861,405,3,16,325,3,2,1,71,6,5,2,2,78,169,200,78,817,1,1767,1,3,16631,271,2,1
613,84,5,12861,405,3,16,325,3,2,1,71,6,5,2,2,84,17,147,84,817,1,1767,1,3,16633,269,2,1
613,85,5,12861,405,3,16,325,3,2,1,71,6,5,2,2,85,138,114,85,817,1,1767,1,3,16634,269,2,1
613,86,5,12861,405,3,16,325,3,2,1,71,6,5,2,2,86,114,258,86,817,1,1767,1,3,16635,271,2,1
613,93,5,12861,405,3,16,325,3,2,1,71,6,5,2,2,93,16,53,93,817,1,1767,1,3,16636,271,2,1
613,109,5,12861,405,3,16,325,3,2,1,71,6,5,2,2,109,18,244,109,817,1,1767,1,3,16639,271,2,1
613,110,5,12861,405,3,16,325,3,2,1,71,6,5,2,2,110,54,20,110,817,1,1767,1,3,16640,269,2,1
613,111,5,12861,405,3,16,325,3,2,1,71,6,5,2,2,111,218,163,111,817,1,1767,1,3,16640,269,2,1
613,112,5,12861,405,3,16,325,3,2,1,71,6,5,2,2,112,60,66,112,817,1,1767,1,3,16641,271,2,1
613,115,5,12861,405,3,16,325,3,2,1,71,6,5,2,2,115,112,142,115,817,1,1767,1,3,16642,269,2,1
613,118,5,12861,405,3,16,325,3,2,1,71,6,5,2,2,118,241,62,118,817,1,1767,1,3,16643,271,2,1
613,124,5,12861,405,3,16,325,3,2,1,71,6,5,2,2,124,148,116,124,817,1,1767,1,3,16644,269,2,1
613,237,5,12861,405,3,16,325,3,2,1,71,6,5,2,2,237,193,25,237,817,1,1767,1,3,16049,277,2,1
613,274,5,12861,405,3,16,325,3,2,1,71,6,5,2,2,274,14,36,274,817,1,1767,1,3,16632,271,2,1
613,311,5,12861,405,3,16,325,3,2,1,71,6,5,2,2,311,244,15,311,817,1,1767,1,3,16637,271,2,1
613,353,5,12861,405,3,16,325,3,2,1,71,6,5,2,2,353,27,83,353,817,1,1767,1,3,16638,271,2,1
613,116,15,12865,405,3,16,325,3,2,1,71,6,5,2,2,116,179,222,116,818,1,1767,1,3,16645,269,3,1
613,117,15,12865,405,3,16,325,3,2,1,71,6,5,2,2,117,210,156,117,818,1,1767,1,18,16646,269,3,1
613,125,15,12865,405,3,16,325,3,2,1,71,6,5,2,2,125,151,119,125,818,1,1767,1,18,16647,269,3,1
613,126,15,12865,405,3,16,325,3,2,1,71,6,5,2,2,126,185,215,126,818,1,1767,1,18,16647,263,3,1
613,128,15,12865,405,3,16,325,3,2,1,71,6,5,2,2,128,50,39,128,818,1,1767,1,18,16648,277,3,1
613,129,15,12865,405,3,16,325,3,2,1,71,6,5,2,2,129,251,31,129,818,1,1767,1,18,16649,269,3,1
613,132,15,12865,405,3,16,325,3,2,1,71,6,5,2,2,132,88,169,132,818,1,1767,1,18,16679,269,3,1
613,133,15,12865,405,3,16,325,3,2,1,71,6,5,2,2,133,87,167,133,818,1,1767,1,18,16679,269,3,1
613,134,15,12865,405,3,16,325,3,2,1,71,6,5,2,2,134,149,117,134,818,1,1767,1,18,16680,269,3,1
613,130,15,12868,405,3,16,325,3,2,1,71,6,5,2,2,130,88,169,130,818,1,1767,1,18,16677,269,4,1
613,131,15,12868,405,3,16,325,3,2,1,71,6,5,2,2,131,224,159,131,818,1,1767,1,18,16678,269,4,1
614,23,20,12795,406,3,7,151,3,2,1,71,6,1,2,2,23,187,209,23,497,1,1540,1,23,16052,269,4,1
614,24,20,12799,406,3,7,151,3,2,1,71,6,1,2,2,24,4,6,24,497,1,1767,1,3,16053,271,1,1
614,25,20,12799,406,3,7,151,3,2,1,71,6,1,2,2,25,140,109,25,497,1,1767,1,3,16053,269,1,1
614,26,20,12799,406,3,7,151,3,2,1,71,6,1,2,2,26,201,249,26,497,1,1767,1,3,16054,277,1,1
614,27,20,12799,406,3,7,151,3,2,1,71,6,1,2,2,27,201,249,27,497,1,1767,1,3,16055,269,1,1
614,33,20,12799,406,3,7,151,3,2,1,71,6,1,2,2,33,222,8,33,497,1,1767,1,3,16058,269,1,1
614,34,20,12799,406,3,7,151,3,2,1,71,6,1,2,2,34,43,201,34,497,1,1767,1,3,16058,271,1,1
614,41,20,12799,406,3,7,151,3,2,1,71,6,1,2,2,41,44,206,41,497,1,1767,1,3,16061,271,1,1
614,42,20,12799,406,3,7,151,3,2,1,71,6,1,2,2,42,189,210,42,497,1,1767,1,3,16059,269,1,1
614,45,20,12799,406,3,7,151,3,2,1,71,6,1,2,2,45,45,99,45,497,1,1767,1,3,16059,271,1,1
614,162,20,12799,406,3,7,151,3,2,1,71,6,1,2,2,162,108,104,162,497,1,1544,1,3,16056,271,1,1
614,174,20,12799,406,3,7,151,3,2,1,71,6,1,2,2,174,192,232,174,497,1,1767,1,3,16057,277,1,1
614,28,20,12800,406,3,7,151,3,2,1,71,6,1,2,2,28,84,175,28,497,1,1767,1,3,16056,269,1,1
614,53,5,12802,406,3,7,151,3,2,1,71,6,1,2,2,53,169,200,53,500,1,1767,1,3,16060,271,2,1
614,61,5,12802,406,3,7,151,3,2,1,71,6,1,2,2,61,141,110,61,500,1,1767,1,3,16104,269,2,1
614,65,5,12802,406,3,7,151,3,2,1,71,6,1,2,2,65,206,75,65,500,1,1767,1,3,16104,271,2,1
614,72,5,12802,406,3,7,151,3,2,1,71,6,1,2,2,72,259,50,72,500,1,1767,1,3,16105,269,2,1
614,73,5,12802,406,3,7,151,3,2,1,71,6,1,2,2,73,22,97,73,500,1,1767,1,3,16106,269,2,1
614,78,5,12802,406,3,7,151,3,2,1,71,6,1,2,2,78,169,200,78,500,1,1767,1,3,16107,271,2,1
614,84,5,12802,406,3,7,151,3,2,1,71,6,1,2,2,84,17,147,84,500,1,1767,1,3,16109,269,2,1
614,85,5,12802,406,3,7,151,3,2,1,71,6,1,2,2,85,138,114,85,500,1,1767,1,3,16110,269,2,1
614,86,5,12802,406,3,7,151,3,2,1,71,6,1,2,2,86,114,258,86,500,1,1767,1,3,16110,271,2,1
614,93,5,12802,406,3,7,151,3,2,1,71,6,1,2,2,93,16,53,93,500,1,1767,1,3,16111,271,2,1
614,109,5,12802,406,3,7,151,3,2,1,71,6,1,2,2,109,18,244,109,500,1,1767,1,3,16114,271,2,1
614,110,5,12802,406,3,7,151,3,2,1,71,6,1,2,2,110,54,20,110,500,1,1767,1,3,16115,269,2,1
614,111,5,12802,406,3,7,151,3,2,1,71,6,1,2,2,111,218,163,111,500,1,1767,1,3,16115,269,2,1
614,112,5,12802,406,3,7,151,3,2,1,71,6,1,2,2,112,60,66,112,500,1,1767,1,3,16116,271,2,1
614,237,5,12802,406,3,7,151,3,2,1,71,6,1,2,2,237,193,25,237,500,1,1767,1,3,16103,277,2,1
614,274,5,12802,406,3,7,151,3,2,1,71,6,1,2,2,274,14,36,274,500,1,1767,1,3,16108,271,2,1
614,311,5,12802,406,3,7,151,3,2,1,71,6,1,2,2,311,244,15,311,500,1,1767,1,3,16112,271,2,1
614,353,5,12802,406,3,7,151,3,2,1,71,6,1,2,2,353,27,83,353,500,1,1767,1,3,16113,271,2,1
614,115,5,12805,406,3,7,151,3,2,1,71,6,1,2,2,115,112,142,115,519,1,1767,1,3,16117,269,5,1
614,118,5,12805,406,3,7,151,3,2,1,71,6,1,2,2,118,241,62,118,519,1,1767,1,3,16135,271,5,1
614,124,5,12805,406,3,7,151,3,2,1,71,6,1,2,2,124,148,116,124,519,1,1767,1,3,16136,269,5,1
614,125,15,12826,406,3,7,151,3,2,1,71,6,1,2,2,125,151,119,125,615,1,1767,1,18,16335,269,2,1
614,126,15,12826,406,3,7,151,3,2,1,71,6,1,2,2,126,185,215,126,615,1,1767,1,18,16335,263,2,1
614,128,15,12826,406,3,7,151,3,2,1,71,6,1,2,2,128,50,39,128,615,1,1767,1,18,16336,277,2,1
614,129,15,12826,406,3,7,151,3,2,1,71,6,1,2,2,129,251,31,129,615,1,1767,1,18,16337,269,2,1
614,132,15,12826,406,3,7,151,3,2,1,71,6,1,2,2,132,88,169,132,615,1,1767,1,18,16340,269,2,1
614,133,15,12826,406,3,7,151,3,2,1,71,6,1,2,2,133,87,167,133,615,1,1767,1,18,16341,269,2,1
614,134,15,12826,406,3,7,151,3,2,1,71,6,1,2,2,134,149,117,134,615,1,1767,1,18,16341,269,2,1
614,116,15,12828,406,3,7,151,3,2,1,71,6,1,2,2,116,179,222,116,615,1,1767,1,3,16136,269,4,1
614,117,15,12828,406,3,7,151,3,2,1,71,6,1,2,2,117,210,156,117,615,1,1767,1,18,16334,269,4,1
614,130,15,12828,406,3,7,151,3,2,1,71,6,1,2,2,130,88,169,130,615,1,1767,1,18,16338,269,4,1
614,131,15,12828,406,3,7,151,3,2,1,71,6,1,2,2,131,224,159,131,615,1,1767,1,18,16339,269,4,1
615,23,15,12802,407,3,7,332,3,1,1,71,11,5,1,11,23,187,209,23,543,1,1545,1,18,16134,269,2,1
615,24,15,12810,407,3,7,332,3,1,1,71,11,5,1,11,24,4,6,24,543,1,1767,1,3,16169,271,2,1
615,25,15,12810,407,3,7,332,3,1,1,71,11,5,1,11,25,140,109,25,543,1,1767,1,3,16169,269,2,1
615,26,15,12810,407,3,7,332,3,1,1,71,11,5,1,11,26,201,249,26,543,1,1767,1,3,16170,277,2,1
615,27,15,12810,407,3,7,332,3,1,1,71,11,5,1,11,27,201,249,27,543,1,1767,1,3,16171,269,2,1
615,33,15,12810,407,3,7,332,3,1,1,71,11,5,1,11,33,222,8,33,543,1,1767,1,3,16174,269,2,1
615,34,15,12810,407,3,7,332,3,1,1,71,11,5,1,11,34,43,201,34,543,1,1767,1,3,16175,271,2,1
615,41,15,12810,407,3,7,332,3,1,1,71,11,5,1,11,41,44,206,41,543,1,1767,1,3,16177,271,2,1
615,42,15,12810,407,3,7,332,3,1,1,71,11,5,1,11,42,189,210,42,543,1,1767,1,3,16176,269,2,1
615,162,15,12810,407,3,7,332,3,1,1,71,11,5,1,11,162,108,104,162,543,1,1553,1,3,16172,271,2,1
615,174,15,12810,407,3,7,332,3,1,1,71,11,5,1,11,174,192,232,174,543,1,1767,1,3,16173,277,2,1
615,28,15,12812,407,3,7,332,3,1,1,71,11,5,1,11,28,84,175,28,543,1,1767,1,3,16172,269,2,1
615,45,5,12840,407,3,7,332,3,1,1,71,11,5,1,11,45,45,99,45,701,1,1767,1,3,16176,271,5,1
615,53,5,12840,407,3,7,332,3,1,1,71,11,5,1,11,53,169,200,53,701,1,1767,1,3,16438,271,5,1
615,237,5,12840,407,3,7,332,3,1,1,71,11,5,1,11,237,193,25,237,701,1,1767,1,3,16439,271,5,1
615,238,5,12840,407,3,7,332,3,1,1,71,11,5,1,11,238,247,239,238,701,1,1767,1,3,16440,263,5,1
615,239,5,12840,407,3,7,332,3,1,1,71,11,5,1,11,239,39,78,239,701,1,1767,1,3,16441,277,5,1
615,241,5,12840,407,3,7,332,3,1,1,71,11,5,1,11,241,99,179,241,777,1,1767,1,3,16568,269,5,1
615,240,5,12856,407,3,7,332,3,1,1,71,11,5,1,11,240,200,199,240,777,1,1767,1,3,16442,269,3,1
615,242,5,12856,407,3,7,332,3,1,1,71,11,5,1,11,242,143,111,242,777,1,1767,1,3,16569,269,3,1
615,243,5,12917,407,3,7,332,3,1,1,71,11,5,1,11,243,177,27,243,987,1,1767,1,3,16569,271,1,1
615,251,5,12917,407,3,7,332,3,1,1,71,11,5,1,11,251,120,80,251,987,1,1767,1,3,17247,277,1,1
615,252,5,12917,407,3,7,332,3,1,1,71,11,5,1,11,252,51,19,252,987,1,1767,1,3,17248,269,1,1
615,253,5,12917,407,3,7,332,3,1,1,71,11,5,1,11,253,218,163,253,987,1,1767,1,3,17248,269,1,1
615,254,5,12917,407,3,7,332,3,1,1,71,11,5,1,11,254,60,66,254,987,1,1767,1,3,17249,277,1,1
615,256,5,12917,407,3,7,332,3,1,1,71,11,5,1,11,256,227,160,256,987,1,1767,1,3,17251,269,1,1
615,257,5,12917,407,3,7,332,3,1,1,71,11,5,1,11,257,62,59,257,987,1,1767,1,3,17252,269,1,1
615,260,5,12917,407,3,7,332,3,1,1,71,11,5,1,11,260,158,122,260,987,1,1767,1,3,17257,269,1,1
615,262,5,12917,407,3,7,332,3,1,1,71,11,5,1,11,262,34,40,262,987,1,1767,1,3,17258,271,1,1
615,265,5,12917,407,3,7,332,3,1,1,71,11,5,1,11,265,226,155,265,987,1,1767,1,3,17260,269,1,1
615,266,5,12917,407,3,7,332,3,1,1,71,11,5,1,11,266,89,168,266,987,1,1767,1,3,17261,269,1,1
615,255,5,12919,407,3,7,332,3,1,1,71,11,5,1,11,255,73,220,255,987,1,1767,1,3,17250,269,1,1
615,264,5,12920,407,3,7,332,3,1,1,71,11,5,1,11,264,89,168,264,987,1,1767,1,3,17259,269,1,1
616,23,16,12804,408,3,16,63,3,2,1,71,6,5,1,2,23,187,209,23,539,1,1546,1,19,16137,269,4,1
616,24,16,12807,408,3,16,63,3,2,1,71,6,5,1,2,24,4,6,24,539,1,1767,1,3,16142,271,1,1
616,25,16,12807,408,3,16,63,3,2,1,71,6,5,1,2,25,140,109,25,539,1,1767,1,3,16142,269,1,1
616,26,16,12807,408,3,16,63,3,2,1,71,6,5,1,2,26,201,249,26,539,1,1767,1,3,16143,277,1,1
616,27,16,12807,408,3,16,63,3,2,1,71,6,5,1,2,27,201,249,27,539,1,1767,1,3,16144,269,1,1
616,30,16,12807,408,3,16,63,3,2,1,71,6,5,1,2,30,116,1,30,539,1,1767,1,3,16146,277,1,1
616,31,16,12807,408,3,16,63,3,2,1,71,6,5,1,2,31,119,2,31,539,1,1767,1,3,16149,269,1,1
616,33,16,12807,408,3,16,63,3,2,1,71,6,5,1,2,33,222,8,33,539,1,1767,1,3,16147,269,1,1
616,34,16,12807,408,3,16,63,3,2,1,71,6,5,1,2,34,43,201,34,539,1,1767,1,3,16148,271,1,1
616,42,16,12807,408,3,16,63,3,2,1,71,6,5,1,2,42,189,210,42,539,1,1767,1,3,16150,269,1,1
616,45,16,12807,408,3,16,63,3,2,1,71,6,5,1,2,45,45,99,45,539,1,1767,1,3,16150,277,1,1
616,46,16,12807,408,3,16,63,3,2,1,71,6,5,1,2,46,258,51,46,539,1,1767,1,3,16151,269,1,1
616,162,16,12807,408,3,16,63,3,2,1,71,6,5,1,2,162,108,104,162,539,1,1549,1,3,16145,271,1,1
616,174,16,12807,408,3,16,63,3,2,1,71,6,5,1,2,174,192,232,174,539,1,1767,1,3,16146,277,1,1
616,28,5,12808,408,3,16,63,3,2,1,71,6,5,1,2,28,84,175,28,836,1,1767,1,3,16145,269,1,1
616,47,5,12871,408,3,16,63,3,2,1,71,6,5,1,2,47,239,100,47,836,1,1767,1,3,16152,269,2,1
616,53,5,12871,408,3,16,63,3,2,1,71,6,5,1,2,53,169,200,53,836,1,1767,1,3,16710,271,2,1
616,237,5,12871,408,3,16,63,3,2,1,71,6,5,1,2,237,193,25,237,836,1,1767,1,3,16711,271,2,1
616,238,5,12871,408,3,16,63,3,2,1,71,6,5,1,2,238,247,239,238,836,1,1767,1,3,16712,263,2,1
616,239,5,12871,408,3,16,63,3,2,1,71,6,5,1,2,239,39,78,239,836,1,1767,1,3,16713,277,2,1
616,240,5,12871,408,3,16,63,3,2,1,71,6,5,1,2,240,200,199,240,836,1,1767,1,3,16714,269,2,1
616,242,5,12871,408,3,16,63,3,2,1,71,6,5,1,2,242,143,111,242,836,1,1767,1,3,16716,269,2,1
616,241,5,12872,408,3,16,63,3,2,1,71,6,5,1,2,241,99,179,241,836,1,1767,1,3,16715,269,2,1
616,243,20,12893,408,3,16,63,3,2,1,71,6,5,1,2,243,177,27,243,897,1,1767,1,3,16716,277,4,1
616,244,5,12901,408,3,16,63,3,2,1,71,6,5,1,2,244,83,230,244,922,1,1767,1,3,16911,179,3,1
616,245,5,12901,408,3,16,63,3,2,1,71,6,5,1,2,245,137,112,245,922,1,1767,1,3,17050,269,3,1
616,56,5,12903,408,3,16,63,3,2,1,71,6,5,1,2,56,199,101,56,926,1,1767,1,3,17129,269,4,1
616,57,5,12903,408,3,16,63,3,2,1,71,6,5,1,2,57,239,100,57,926,1,1767,1,3,17130,269,4,1
616,60,5,12903,408,3,16,63,3,2,1,71,6,5,1,2,60,2,4,60,926,1,1767,1,3,17131,271,4,1
616,61,5,12903,408,3,16,63,3,2,1,71,6,5,1,2,61,141,110,61,926,1,1767,1,3,17133,269,4,1
616,64,5,12903,408,3,16,63,3,2,1,71,6,5,1,2,64,170,203,64,926,1,1767,1,3,17134,271,4,1
616,65,5,12903,408,3,16,63,3,2,1,71,6,5,1,2,65,206,75,65,926,1,1767,1,3,17135,271,4,1
616,72,5,12903,408,3,16,63,3,2,1,71,6,5,1,2,72,259,50,72,926,1,1767,1,3,17136,269,4,1
616,73,5,12903,408,3,16,63,3,2,1,71,6,5,1,2,73,22,97,73,926,1,1767,1,3,17137,269,4,1
616,78,5,12903,408,3,16,63,3,2,1,71,6,5,1,2,78,169,200,78,926,1,1767,1,3,17138,271,4,1
616,84,5,12903,408,3,16,63,3,2,1,71,6,5,1,2,84,17,147,84,926,1,1767,1,3,17140,269,4,1
616,85,5,12903,408,3,16,63,3,2,1,71,6,5,1,2,85,138,114,85,926,1,1767,1,3,17141,269,4,1
616,86,5,12903,408,3,16,63,3,2,1,71,6,5,1,2,86,114,258,86,926,1,1767,1,3,17141,271,4,1
616,93,5,12903,408,3,16,63,3,2,1,71,6,5,1,2,93,16,53,93,926,1,1767,1,3,17142,271,4,1
616,109,5,12903,408,3,16,63,3,2,1,71,6,5,1,2,109,18,244,109,926,1,1767,1,3,17145,271,4,1
616,110,5,12903,408,3,16,63,3,2,1,71,6,5,1,2,110,54,20,110,926,1,1767,1,3,17146,269,4,1
616,111,5,12903,408,3,16,63,3,2,1,71,6,5,1,2,111,218,163,111,926,1,1767,1,3,17146,269,4,1
616,112,5,12903,408,3,16,63,3,2,1,71,6,5,1,2,112,60,66,112,926,1,1767,1,3,17147,271,4,1
616,115,5,12903,408,3,16,63,3,2,1,71,6,5,1,2,115,112,142,115,926,1,1767,1,3,17148,269,4,1
616,118,5,12903,408,3,16,63,3,2,1,71,6,5,1,2,118,241,62,118,926,1,1767,1,3,17159,271,4,1
616,124,5,12903,408,3,16,63,3,2,1,71,6,5,1,2,124,148,116,124,926,1,1767,1,3,17160,269,4,1
616,237,5,12903,408,3,16,63,3,2,1,71,6,5,1,2,237,193,25,237,926,1,1767,1,3,17132,277,4,1
616,247,5,12903,408,3,16,63,3,2,1,71,6,5,1,2,247,202,69,247,926,1,1767,1,3,17051,271,4,1
616,274,5,12903,408,3,16,63,3,2,1,71,6,5,1,2,274,14,36,274,926,1,1767,1,3,17139,271,4,1
616,311,5,12903,408,3,16,63,3,2,1,71,6,5,1,2,311,244,15,311,926,1,1767,1,3,17143,271,4,1
616,353,5,12903,408,3,16,63,3,2,1,71,6,5,1,2,353,27,83,353,926,1,1767,1,3,17144,271,4,1
616,116,15,12910,408,3,16,63,3,2,1,71,6,5,1,2,116,179,222,116,953,1,1767,1,3,17160,269,2,1
616,117,15,12910,408,3,16,63,3,2,1,71,6,5,1,2,117,210,156,117,953,1,1767,1,18,17202,269,2,1
616,125,15,12910,408,3,16,63,3,2,1,71,6,5,1,2,125,151,119,125,953,1,1767,1,18,17203,269,2,1
616,126,15,12910,408,3,16,63,3,2,1,71,6,5,1,2,126,185,215,126,953,1,1767,1,18,17203,263,2,1
616,128,15,12910,408,3,16,63,3,2,1,71,6,5,1,2,128,50,39,128,953,1,1767,1,18,17204,277,2,1
616,129,15,12910,408,3,16,63,3,2,1,71,6,5,1,2,129,251,31,129,953,1,1767,1,18,17205,269,2,1
616,131,15,12910,408,3,16,63,3,2,1,71,6,5,1,2,131,224,159,131,953,1,1767,1,18,17211,269,2,1
616,132,15,12910,408,3,16,63,3,2,1,71,6,5,1,2,132,88,169,132,953,1,1767,1,18,17212,269,2,1
616,133,15,12910,408,3,16,63,3,2,1,71,6,5,1,2,133,87,167,133,953,1,1767,1,18,17212,269,2,1
616,134,15,12910,408,3,16,63,3,2,1,71,6,5,1,2,134,149,117,134,953,1,1767,1,18,17213,269,2,1
616,130,15,12911,408,3,16,63,3,2,1,71,6,5,1,2,130,88,169,130,953,1,1767,1,18,17210,269,2,1
617,23,11,12804,409,3,7,63,3,1,1,71,6,5,1,2,23,187,209,23,539,1,1547,1,14,16153,269,4,1
617,24,11,12807,409,3,7,63,3,1,1,71,6,5,1,2,24,4,6,24,539,1,1767,1,3,16154,271,1,1
617,25,11,12807,409,3,7,63,3,1,1,71,6,5,1,2,25,140,109,25,539,1,1767,1,3,16154,269,1,1
617,26,11,12807,409,3,7,63,3,1,1,71,6,5,1,2,26,201,249,26,539,1,1767,1,3,16154,277,1,1
617,27,11,12807,409,3,7,63,3,1,1,71,6,5,1,2,27,201,249,27,539,1,1767,1,3,16155,269,1,1
617,33,11,12807,409,3,7,63,3,1,1,71,6,5,1,2,33,222,8,33,539,1,1767,1,3,16158,269,1,1
617,34,11,12807,409,3,7,63,3,1,1,71,6,5,1,2,34,43,201,34,539,1,1767,1,3,16158,271,1,1
617,41,11,12807,409,3,7,63,3,1,1,71,6,5,1,2,41,44,206,41,539,1,1767,1,3,16160,271,1,1
617,42,11,12807,409,3,7,63,3,1,1,71,6,5,1,2,42,189,210,42,539,1,1767,1,3,16159,269,1,1
617,45,11,12807,409,3,7,63,3,1,1,71,6,5,1,2,45,45,99,45,539,1,1767,1,3,16159,271,1,1
617,162,11,12807,409,3,7,63,3,1,1,71,6,5,1,2,162,108,104,162,539,1,1550,1,3,16156,271,1,1
617,174,11,12807,409,3,7,63,3,1,1,71,6,5,1,2,174,192,232,174,539,1,1767,1,3,16157,277,1,1
617,28,11,12809,409,3,7,63,3,1,1,71,6,5,1,2,28,84,175,28,539,1,1767,1,3,16156,269,1,1
617,53,5,12827,409,3,7,63,3,1,1,71,6,5,1,2,53,169,200,53,629,1,1767,1,3,16161,271,3,1
617,237,5,12827,409,3,7,63,3,1,1,71,6,5,1,2,237,193,25,237,629,1,1767,1,3,16356,271,3,1
617,238,5,12827,409,3,7,63,3,1,1,71,6,5,1,2,238,247,239,238,629,1,1767,1,3,16357,263,3,1
617,239,5,12827,409,3,7,63,3,1,1,71,6,5,1,2,239,39,78,239,629,1,1767,1,3,16358,277,3,1
617,240,5,12827,409,3,7,63,3,1,1,71,6,5,1,2,240,200,199,240,629,1,1767,1,3,16359,269,3,1
617,242,5,12827,409,3,7,63,3,1,1,71,6,5,1,2,242,143,111,242,629,1,1767,1,3,16361,269,3,1
617,241,5,12828,409,3,7,63,3,1,1,71,6,5,1,2,241,99,179,241,629,1,1767,1,3,16360,269,4,1
617,243,20,12841,409,3,7,63,3,1,1,71,6,5,1,2,243,177,27,243,712,1,1767,1,3,16361,277,1,1
617,244,20,12841,409,3,7,63,3,1,1,71,6,5,1,2,244,83,230,244,712,1,1767,1,3,16488,84,1,1
617,245,20,12841,409,3,7,63,3,1,1,71,6,5,1,2,245,137,112,245,712,1,1767,1,3,16489,269,1,1
617,247,20,12841,409,3,7,63,3,1,1,71,6,5,1,2,247,202,69,247,712,1,1767,1,3,16489,271,1,1
617,60,5,12871,409,3,7,63,3,1,1,71,6,5,1,2,60,2,4,60,836,1,1767,1,3,16490,271,2,1
617,61,5,12871,409,3,7,63,3,1,1,71,6,5,1,2,61,141,110,61,836,1,1767,1,3,16691,269,2,1
617,64,5,12871,409,3,7,63,3,1,1,71,6,5,1,2,64,170,203,64,836,1,1767,1,3,16692,271,2,1
617,65,5,12871,409,3,7,63,3,1,1,71,6,5,1,2,65,206,75,65,836,1,1767,1,3,16693,271,2,1
617,72,5,12871,409,3,7,63,3,1,1,71,6,5,1,2,72,259,50,72,836,1,1767,1,3,16694,269,2,1
617,73,5,12871,409,3,7,63,3,1,1,71,6,5,1,2,73,22,97,73,836,1,1767,1,3,16695,269,2,1
617,78,5,12871,409,3,7,63,3,1,1,71,6,5,1,2,78,169,200,78,836,1,1767,1,3,16696,271,2,1
617,84,5,12871,409,3,7,63,3,1,1,71,6,5,1,2,84,17,147,84,836,1,1767,1,3,16698,269,2,1
617,85,5,12871,409,3,7,63,3,1,1,71,6,5,1,2,85,138,114,85,836,1,1767,1,3,16699,269,2,1
617,86,5,12871,409,3,7,63,3,1,1,71,6,5,1,2,86,114,258,86,836,1,1767,1,3,16699,271,2,1
617,93,5,12871,409,3,7,63,3,1,1,71,6,5,1,2,93,16,53,93,836,1,1767,1,3,16700,271,2,1
617,109,5,12871,409,3,7,63,3,1,1,71,6,5,1,2,109,18,244,109,836,1,1767,1,3,16702,271,2,1
617,110,5,12871,409,3,7,63,3,1,1,71,6,5,1,2,110,54,20,110,836,1,1767,1,3,16703,269,2,1
617,111,5,12871,409,3,7,63,3,1,1,71,6,5,1,2,111,218,163,111,836,1,1767,1,3,16704,269,2,1
617,112,5,12871,409,3,7,63,3,1,1,71,6,5,1,2,112,60,66,112,836,1,1767,1,3,16705,271,2,1
617,115,5,12871,409,3,7,63,3,1,1,71,6,5,1,2,115,112,142,115,836,1,1767,1,3,16706,269,2,1
617,118,5,12871,409,3,7,63,3,1,1,71,6,5,1,2,118,241,62,118,836,1,1767,1,3,16707,271,2,1
617,124,5,12871,409,3,7,63,3,1,1,71,6,5,1,2,124,148,116,124,836,1,1767,1,3,16708,269,2,1
617,237,5,12871,409,3,7,63,3,1,1,71,6,5,1,2,237,193,25,237,836,1,1767,1,3,16690,277,2,1
617,274,5,12871,409,3,7,63,3,1,1,71,6,5,1,2,274,14,36,274,836,1,1767,1,3,16697,271,2,1
617,311,5,12871,409,3,7,63,3,1,1,71,6,5,1,2,311,244,15,311,836,1,1767,1,3,16701,271,2,1
617,353,5,12871,409,3,7,63,3,1,1,71,6,5,1,2,353,27,83,353,836,1,1767,1,3,16701,271,2,1
617,116,15,12886,409,3,7,63,3,1,1,71,6,5,1,2,116,179,222,116,869,1,1767,1,3,16709,269,2,1
617,117,15,12886,409,3,7,63,3,1,1,71,6,5,1,2,117,210,156,117,869,1,1767,1,18,16866,269,2,1
617,125,15,12886,409,3,7,63,3,1,1,71,6,5,1,2,125,151,119,125,869,1,1767,1,18,16867,269,2,1
617,126,15,12886,409,3,7,63,3,1,1,71,6,5,1,2,126,185,215,126,869,1,1767,1,18,16868,263,2,1
617,128,15,12886,409,3,7,63,3,1,1,71,6,5,1,2,128,50,39,128,869,1,1767,1,18,16869,277,2,1
617,129,15,12886,409,3,7,63,3,1,1,71,6,5,1,2,129,251,31,129,869,1,1767,1,18,16870,269,2,1
617,132,15,12886,409,3,7,63,3,1,1,71,6,5,1,2,132,88,169,132,869,1,1767,1,18,16873,269,2,1
617,133,15,12886,409,3,7,63,3,1,1,71,6,5,1,2,133,87,167,133,869,1,1767,1,18,16873,269,2,1
617,134,15,12886,409,3,7,63,3,1,1,71,6,5,1,2,134,149,117,134,869,1,1767,1,18,16874,269,2,1
