Case ID,Activity,Resource,Complete Timestamp,(case) caseStatus,(case) case_type,(case) last_phase,(case) requestComplete,activityNameEN,activityNameNL,concept:name,dateFinished,lifecycle:transition,monitoringResource,question
155,249,15,13306,0,0,23,1,268,261,249,1278,0,10,400
680,89,15,7655,0,0,6,1,123,282,89,3616,0,15,411
561,81,15,20681,1,0,6,1,180,219,81,2379,0,7,411
392,217,13,2165,1,0,1,1,80,245,217,53,0,13,409
1051,185,8,19307,0,0,12,0,205,254,185,2153,0,9,417
271,34,15,21984,0,0,23,1,205,254,34,2307,0,13,417
1169,135,8,8161,1,0,6,1,198,235,135,505,0,13,400
212,183,15,18537,0,0,23,1,12,27,183,2009,0,15,417
672,56,15,4940,0,0,6,0,239,7,56,3431,0,15,409
1137,29,18,5277,1,0,6,1,214,272,29,3478,0,13,409
177,285,1,4102,0,0,7,1,14,38,285,3210,0,1,411
968,115,13,14678,1,0,6,0,18,267,115,1455,0,13,411
678,96,15,5918,0,0,6,1,16,59,96,3277,0,15,411
1122,81,21,7511,1,0,6,1,180,219,81,3566,0,13,411
664,96,13,7680,0,0,6,0,16,59,96,3598,0,13,411
735,141,6,14040,1,0,6,1,95,186,141,1368,0,7,409
928,121,4,2167,0,0,24,1,120,154,121,54,0,19,409
1126,25,4,4231,1,0,6,1,200,229,25,3319,0,4,409
343,51,4,23684,0,0,23,0,5,9,51,2907,0,4,411
155,55,15,13304,0,0,23,1,180,219,55,1278,0,10,411
106,42,5,9810,0,0,23,1,203,231,42,455,0,4,409
1167,252,8,1036,1,0,6,0,107,197,252,243,0,13,409
156,114,15,12045,0,0,23,1,264,14,114,1071,0,10,411
695,248,13,5457,0,0,24,1,206,26,248,3508,0,18,417
1023,143,21,3221,1,0,6,0,160,129,143,3131,0,13,409
190,51,15,16007,0,0,23,1,5,9,51,1595,0,15,411
792,89,15,16421,0,0,6,1,123,282,89,1645,0,15,411
1036,27,4,18798,1,0,6,0,151,120,27,1780,0,13,409
690,131,6,1765,1,0,6,0,162,131,131,339,0,7,409
721,123,6,10240,0,0,6,1,225,171,123,825,0,7,409
333,77,15,4617,0,0,23,0,22,107,77,3378,0,15,409
465,38,4,9707,0,0,23,1,104,198,38,420,0,13,409
825,372,13,17598,1,0,6,1,27,90,372,1859,0,13,411
577,27,4,18627,0,0,12,1,151,120,27,1761,0,8,409
723,221,15,9523,1,0,6,1,242,179,221,409,0,15,409
825,29,8,18796,1,0,6,1,214,272,29,1779,0,13,409
1013,25,18,15462,1,0,6,0,200,229,25,1590,0,13,409
549,37,4,16878,0,0,7,1,221,221,37,1487,0,13,409
180,57,13,19649,1,0,23,1,206,26,57,2201,0,15,417
683,25,8,2618,0,0,6,1,200,229,25,3055,0,9,409
478,55,10,13778,0,0,8,0,180,219,55,1109,0,11,411
861,137,4,21323,0,0,24,1,52,41,137,2499,0,19,417
428,139,6,8249,0,0,23,1,95,186,139,521,0,7,409
960,96,13,10317,1,0,8,1,16,59,96,837,0,13,411
137,255,15,18391,0,0,23,1,90,252,255,2250,0,1,347
1176,26,4,760,1,0,1,1,3,5,26,193,0,13,411
952,81,13,16270,1,0,6,0,180,219,81,1481,0,13,411
1143,35,4,7561,1,0,4,0,239,7,35,3576,0,13,409
368,89,13,4393,0,0,23,1,123,282,89,3340,0,13,411
935,76,13,10829,0,0,8,0,22,107,76,900,0,13,409
830,29,4,17936,1,0,6,0,214,272,29,1911,0,13,409
642,87,15,22546,1,0,6,1,17,161,87,2740,0,15,409
197,25,9,16783,0,0,5,1,200,229,25,1525,0,10,409
50,87,5,1425,0,0,23,1,17,161,87,295,0,4,409
497,68,15,11744,1,0,23,1,219,82,68,1047,0,15,411
631,119,1,8714,0,0,24,1,195,242,119,595,0,1,409
493,37,9,10050,1,0,7,0,221,221,37,689,0,15,409
1152,28,4,6644,1,0,3,0,214,272,28,3726,0,21,417
235,46,1,18539,0,0,23,1,280,56,46,2010,0,15,409
873,25,4,24027,1,0,6,1,200,229,25,2674,0,4,409
705,55,15,6212,1,0,6,1,180,219,55,3654,0,15,411
24,32,6,7150,1,0,23,1,12,27,32,3797,0,4,417
717,81,15,1293,0,0,6,1,180,219,81,279,0,15,411
418,32,13,1244,1,0,23,1,125,0,32,273,0,15,411
869,30,4,21852,0,0,6,1,91,193,30,2551,0,15,409
1105,201,8,3740,1,0,18,1,43,203,201,3198,0,20,417
259,30,4,19113,0,0,23,1,91,193,30,2119,0,15,409
747,35,4,9514,0,0,6,1,239,7,35,404,0,15,409
632,28,8,20161,1,0,6,0,214,272,28,2273,0,9,417
366,30,4,3453,0,0,23,1,91,193,30,3168,0,4,409
917,141,8,13356,1,0,8,0,95,186,141,1288,0,9,409
560,253,4,9366,0,0,24,0,154,122,253,677,0,11,409
394,209,15,6384,0,0,23,1,112,271,209,3676,0,4,411
690,116,13,380,1,0,6,0,58,20,116,139,0,13,409
588,175,4,17803,0,0,16,1,209,24,175,1892,0,13,409
1079,81,13,2341,1,0,6,1,180,219,81,2923,0,13,411
1036,36,4,18798,1,0,6,0,45,220,36,1780,0,13,411
701,87,13,7416,0,0,6,1,17,161,87,3556,0,13,409
529,325,13,14301,0,0,6,0,264,14,325,1402,0,13,298
1068,27,4,20475,1,0,6,1,151,120,27,2281,0,13,409
1072,116,21,3505,1,0,6,0,58,20,116,3176,0,13,409
300,29,15,21540,0,0,23,0,214,272,29,2542,0,15,409
974,285,13,15462,1,0,6,0,14,38,285,1475,0,13,411
852,297,6,22611,1,0,6,0,184,226,297,2748,0,7,409
1085,118,4,4028,0,0,24,1,65,72,118,2985,0,4,411
965,171,18,9262,0,0,16,0,116,115,171,663,0,13,411
401,375,15,772,0,0,23,1,133,270,375,1,0,15,411
969,29,4,9421,1,0,6,1,214,272,29,684,0,13,409
605,122,4,4669,0,0,24,0,191,243,122,3379,0,11,409
571,96,15,18934,0,0,6,1,16,59,96,1804,0,15,411
344,209,13,5356,1,0,23,1,112,271,209,3489,0,4,411
233,119,6,18456,0,0,23,1,195,242,119,1979,0,7,409
653,143,6,4070,0,0,6,1,160,129,143,2994,0,2,409
1083,141,8,6774,1,0,6,1,95,186,141,3543,0,9,409
1074,130,4,24101,0,0,24,1,159,128,130,2669,0,4,409
902,249,13,4325,0,0,24,0,268,261,249,3326,0,13,400
982,27,18,10759,1,0,6,0,151,120,27,893,0,13,409
885,87,6,4002,1,0,6,1,17,161,87,2978,0,7,409
672,59,15,1323,0,0,6,0,258,110,59,284,0,15,409
568,28,4,16563,1,0,1,1,214,272,28,1668,0,13,417
1150,122,6,250,1,0,6,1,191,243,122,120,0,13,409
597,248,15,2844,1,0,6,1,206,26,248,3087,0,13,417
881,285,13,7878,1,0,8,0,14,38,285,3630,0,13,411
945,122,8,10317,1,0,8,1,191,243,122,820,0,13,409
354,115,15,6582,0,0,23,1,18,267,115,3715,0,8,411
593,96,15,22194,0,0,6,1,16,59,96,2383,0,15,411
836,331,15,22143,1,0,8,1,81,239,331,2338,0,15,99
896,68,13,20198,1,0,6,0,219,82,68,2043,0,13,411
92,34,13,8004,0,0,23,1,205,254,34,483,0,10,417
462,63,15,8340,0,0,23,1,152,121,63,538,0,2,409
910,43,4,4325,0,0,6,1,46,225,43,3326,0,18,411
953,30,4,8214,1,0,8,1,91,193,30,504,0,13,409
250,37,9,20207,1,0,23,1,221,221,37,2044,0,15,409
809,43,15,17336,0,0,6,1,46,225,43,1814,0,15,411
1037,89,13,19301,1,0,6,1,123,282,89,2151,0,13,411
302,34,9,20810,1,0,23,1,205,254,34,2413,0,13,417
726,116,15,8211,0,0,6,1,58,20,116,511,0,15,409
485,116,15,10239,1,0,7,1,58,20,116,821,0,2,409
421,192,4,6962,0,0,6,1,114,117,192,3774,0,1,410
809,35,4,16106,0,0,6,1,239,7,35,1604,0,15,409
982,87,13,2642,1,0,6,0,17,161,87,3038,0,13,409
374,77,15,4167,0,0,23,1,22,107,77,3307,0,15,409
605,76,4,22611,0,0,24,0,22,107,76,2748,0,11,409
929,55,13,301,1,0,8,0,180,219,55,128,0,13,411
1015,169,4,217,0,0,24,1,155,149,169,115,0,20,409
511,285,13,13482,0,0,23,1,14,38,285,1312,0,13,411
239,28,4,17635,1,0,23,1,190,209,28,1866,0,15,411
725,35,4,1800,0,0,6,1,239,7,35,14,0,13,409
1123,372,21,4253,0,0,8,1,27,90,372,3316,0,9,411
982,75,13,2642,1,0,6,0,281,55,75,3038,0,13,409
794,118,15,16421,1,0,6,1,65,72,118,1645,0,15,411
443,55,15,9561,0,0,23,1,180,219,55,418,0,15,411
1036,191,4,18798,1,0,6,0,179,152,191,1780,0,13,411
17,118,6,6429,0,0,23,1,120,154,118,3689,0,10,409
1041,251,8,23318,0,0,12,0,213,218,251,2854,0,13,409
748,47,17,9684,0,0,24,1,47,109,47,551,0,19,411
375,77,7,14315,1,0,7,1,22,107,77,1405,0,8,409
193,119,6,17940,1,0,23,1,195,242,119,1920,0,2,409
996,36,18,12264,0,0,12,0,45,220,36,1098,0,13,411
851,76,13,2740,0,0,24,1,22,107,76,3061,0,13,409
1169,96,21,9474,1,0,6,1,16,59,96,401,0,13,411
340,108,7,2766,0,0,23,1,76,212,108,3068,0,8,411
444,203,8,17797,0,0,16,1,106,192,203,1889,0,21,409
1001,139,8,16727,1,0,6,1,95,186,139,1697,0,9,409
1086,262,10,6774,0,0,12,0,129,87,262,3543,0,21,417
152,86,13,14549,1,0,23,1,104,198,86,1441,0,4,409
549,68,13,18975,0,0,7,1,219,82,68,1809,0,13,411
410,46,15,9457,1,0,23,1,280,56,46,396,0,4,409
988,143,8,14139,1,0,8,1,160,129,143,1380,0,9,409
654,142,6,4013,1,0,6,1,94,184,142,2983,0,2,409
1070,142,4,24101,0,0,24,1,94,184,142,2669,0,4,409
96,88,5,12606,0,0,23,1,149,126,88,773,0,20,409
504,27,8,10343,0,0,16,1,151,120,27,841,0,11,409
546,28,8,15445,1,0,16,0,214,272,28,2053,0,9,417
709,285,13,9663,1,0,6,0,14,38,285,427,0,13,411
767,28,4,10525,0,0,6,1,214,272,28,1133,0,13,417
733,137,6,13820,0,0,24,1,52,41,137,1116,0,7,417
404,361,13,12564,0,0,21,0,288,12,361,765,0,13,411
255,77,1,23291,0,0,23,1,22,107,77,569,0,1,409
576,121,15,19703,1,0,6,1,120,154,121,2209,0,15,409
1041,40,4,17938,0,0,12,0,183,227,40,1912,0,13,417
457,9,1,996,0,0,24,0,150,127,9,235,0,1,409
111,55,13,11128,1,0,23,1,180,219,55,948,0,9,411
886,124,6,4121,0,0,6,1,261,68,124,3213,0,7,411
407,32,8,6269,1,0,23,1,125,0,32,3663,0,15,417
940,43,4,505,1,0,8,1,46,225,43,156,0,13,411
2,116,13,6087,0,0,23,1,58,20,116,3533,0,2,409
1013,250,13,18688,1,0,6,0,41,85,250,1767,0,13,417
845,302,6,9471,1,0,8,1,110,195,302,326,0,8,409
458,147,4,21704,1,0,8,0,119,158,147,2551,0,11,409
1100,258,8,3505,0,0,24,0,215,75,258,3176,0,13,411
1064,253,13,20572,1,0,12,0,154,122,253,2363,0,13,409
312,77,4,21643,0,0,23,1,22,107,77,2547,0,4,409
722,125,13,9652,1,0,6,1,156,135,125,426,0,13,409
1005,248,13,16724,1,0,6,0,206,26,248,1697,0,13,411
83,77,5,12618,0,0,23,1,22,107,77,774,0,10,409
1181,115,4,1592,1,0,6,1,18,267,115,315,0,4,411
687,170,4,1001,0,0,24,1,21,285,170,234,0,19,409
426,55,15,7098,0,0,23,1,180,219,55,3791,0,15,411
968,285,13,14678,1,0,6,0,14,38,285,1455,0,13,411
1031,35,18,18711,0,0,24,1,239,7,35,1773,0,19,409
56,89,1,13044,0,0,8,1,123,282,89,1244,0,1,417
1010,96,13,17397,1,0,6,0,16,59,96,1824,0,13,411
27,50,5,7599,0,0,16,1,258,110,50,3588,0,9,409
293,46,13,22695,0,0,23,1,280,56,46,2765,0,13,409
989,285,13,17199,1,0,6,1,14,38,285,1504,0,13,411
781,17,21,3577,1,0,6,0,24,73,17,3184,0,24,417
918,25,4,6772,0,0,2,1,200,229,25,3575,0,4,409
288,254,15,21655,0,0,23,0,189,28,254,2548,0,15,417
646,249,13,22442,0,0,6,0,268,261,249,2718,0,13,400
73,31,13,1179,0,0,23,1,116,115,31,265,0,10,411
853,171,8,20167,0,0,16,1,116,115,171,2275,0,9,411
974,256,18,13522,1,0,6,0,148,123,256,1318,0,13,409
780,138,6,18364,1,0,6,0,272,32,138,1969,0,7,409
739,124,13,16421,1,0,6,0,261,68,124,1645,0,13,417
1151,81,21,410,1,0,6,1,180,219,81,141,0,13,411
959,124,13,15462,1,0,6,0,261,68,124,1475,0,13,411
597,185,8,18330,1,0,6,1,205,254,185,1966,0,2,417
403,251,13,7335,1,0,23,0,213,218,251,3818,0,13,409
815,98,4,7685,0,0,24,1,235,180,98,3602,0,11,409
1052,262,10,6257,1,0,3,0,129,87,262,3660,0,11,411
796,116,13,16730,0,0,6,1,58,20,116,1698,0,13,409
209,27,6,19482,0,0,22,1,151,120,27,2183,0,5,409
96,96,5,12608,0,0,23,1,16,59,96,773,0,4,411
861,123,4,21475,0,0,24,1,225,171,123,2499,0,19,409
647,35,8,23790,0,0,24,1,239,7,35,2607,0,5,409
990,63,13,15786,1,0,6,1,152,121,63,1555,0,8,409
506,25,9,10799,0,0,23,1,200,229,25,903,0,10,409
41,301,6,3472,0,0,23,1,218,36,301,3171,0,8,409
333,87,15,4619,0,0,23,0,17,161,87,3378,0,15,409
584,30,4,18941,0,0,12,1,91,193,30,1789,0,8,409
974,121,13,16270,1,0,6,0,120,154,121,1481,0,13,409
382,29,4,4302,0,0,16,1,214,272,29,3323,0,4,409
100,87,5,9122,0,0,23,1,17,161,87,638,0,10,409
800,43,4,14347,1,0,6,1,46,225,43,1413,0,15,411
785,36,4,11611,0,0,18,1,45,220,36,1024,0,15,411
630,87,15,22839,0,0,6,0,17,161,87,2784,0,15,409
651,81,15,2998,0,0,6,1,180,219,81,2928,0,15,411
656,87,15,3043,0,0,6,1,17,161,87,2936,0,15,409
111,77,13,11133,1,0,23,1,22,107,77,948,0,9,409
1149,137,6,1693,1,0,6,1,52,41,137,327,0,13,417
497,89,15,11747,1,0,23,1,123,282,89,1047,0,15,411
1029,142,8,19059,1,0,8,1,94,184,142,2020,0,7,409
282,209,4,4216,0,0,23,1,112,271,209,3303,0,4,411
166,81,13,15489,1,0,23,1,7,29,81,1522,0,10,417
204,31,5,16118,0,0,16,1,116,115,31,1607,0,5,411
903,137,6,4669,1,0,6,1,52,41,137,3390,0,9,417
968,143,8,14768,1,0,6,0,160,129,143,1467,0,9,409
1012,222,13,20447,1,0,6,0,172,148,222,2110,0,13,409
477,46,13,16255,0,0,16,1,280,56,46,1479,0,13,409
516,138,6,13923,1,0,23,1,272,32,138,1351,0,7,409
940,140,8,1755,1,0,8,1,241,174,140,337,0,9,409
390,210,15,2260,0,0,23,1,197,234,210,75,0,15,400
97,115,13,12933,1,0,23,1,18,267,115,1099,0,10,411
1093,55,4,23352,0,0,6,1,180,219,55,2860,0,13,411
140,309,7,23182,0,0,21,1,170,151,309,2834,0,7,409
902,248,13,7878,0,0,24,0,206,26,248,3630,0,13,417
630,255,8,23799,0,0,6,0,90,252,255,2610,0,15,397
741,68,13,3737,1,0,24,1,219,82,68,3197,0,13,411
815,296,4,7685,0,0,24,1,46,225,296,3602,0,11,411
420,171,4,6950,0,0,23,1,116,115,171,3772,0,13,411
1080,88,21,6774,1,0,15,0,149,126,88,3543,0,21,409
1055,30,4,19385,1,0,6,0,91,193,30,2166,0,13,409
123,46,15,11242,1,0,23,1,280,56,46,960,0,4,409
1065,26,4,20056,1,0,6,0,3,5,26,2262,0,13,411
894,76,13,5146,0,0,6,1,22,107,76,3453,0,13,409
942,88,13,10288,1,0,6,0,149,126,88,829,0,13,409
929,165,8,13356,1,0,8,0,187,268,165,1288,0,9,409
883,255,4,3366,1,0,6,0,90,252,255,3151,0,15,293
64,59,5,508,0,0,23,1,104,198,59,369,0,4,409
956,372,13,15427,1,0,6,0,27,90,372,1226,0,13,411
229,116,11,21058,1,0,5,1,58,20,116,2459,0,12,409
1159,124,4,1036,1,0,6,1,261,68,124,243,0,4,411
609,28,4,20227,0,0,16,1,214,272,28,2072,0,11,417
761,372,4,15288,0,0,24,1,27,90,372,1203,0,19,411
1030,124,6,3150,1,0,6,0,261,68,124,3117,0,13,411
775,27,4,11011,1,0,6,0,151,120,27,929,0,15,409
589,75,15,19244,0,0,6,1,281,55,75,2143,0,15,409
18,139,4,7563,0,0,5,1,95,186,139,3484,0,10,409
1106,55,21,6536,1,0,6,1,180,219,55,3707,0,13,411
67,114,5,9704,0,0,23,1,264,14,114,432,0,4,411
1072,63,21,3505,1,0,6,0,152,121,63,3176,0,13,409
385,37,4,4550,0,0,1,1,221,221,37,3361,0,4,409
566,135,13,19141,1,0,6,1,198,235,135,2122,0,13,400
475,68,13,11866,0,0,23,1,219,82,68,1063,0,13,411
314,49,13,2550,1,0,7,0,258,110,49,3106,0,21,409
700,25,8,4709,0,0,6,1,200,229,25,3420,0,9,409
563,28,4,16315,0,0,7,1,214,272,28,1624,0,15,417
21,59,5,6836,1,0,23,1,104,198,59,3752,0,4,409
46,88,5,8908,0,0,23,1,149,126,88,616,0,2,409
242,73,15,22720,1,0,23,1,281,55,73,2766,0,15,409
186,147,7,6697,1,0,23,1,119,158,147,3737,0,8,409
252,139,6,8499,0,0,23,0,95,186,139,545,0,7,409
227,138,6,17902,0,0,23,1,272,32,138,1907,0,7,409
497,28,4,12437,1,0,23,1,214,272,28,744,0,15,417
275,375,15,23882,0,0,23,1,133,270,375,2616,0,13,411
641,121,6,23006,0,0,6,1,120,154,121,2794,0,15,409
202,31,4,16000,1,0,23,1,116,115,31,1594,0,4,411
924,47,4,6285,0,0,24,1,47,109,47,3665,0,13,411
3,147,6,4491,0,0,23,1,119,158,147,3356,0,10,409
836,333,15,22195,1,0,8,1,98,183,333,2338,0,15,409
720,171,4,6388,0,0,6,1,116,115,171,3678,0,13,411
488,68,15,10710,0,0,23,1,219,82,68,886,0,15,411
590,87,15,24054,1,0,6,1,17,161,87,2654,0,15,409
664,29,9,23135,0,0,6,0,214,272,29,2828,0,13,409
720,88,13,10433,0,0,6,1,149,126,88,852,0,13,409
739,258,13,16374,1,0,6,0,215,75,258,1636,0,13,411
982,25,18,10459,1,0,6,0,200,229,25,893,0,23,409
269,73,15,20608,0,0,23,1,281,55,73,2367,0,15,409
348,31,9,2399,1,0,23,1,116,115,31,2997,0,15,411
386,114,15,5129,0,0,23,1,264,14,114,3452,0,15,411
806,325,4,16539,0,0,24,1,264,14,325,1667,0,19,411
829,196,8,7458,0,0,24,1,271,40,196,3560,0,15,417
449,325,13,14793,0,0,23,0,264,14,325,1126,0,13,411
762,131,1,18513,1,0,11,0,162,131,131,2003,0,1,409
349,139,6,4088,0,0,23,1,95,186,139,3205,0,7,409
75,42,13,1694,0,0,23,1,203,231,42,1097,0,10,409
732,142,6,12292,1,0,6,1,94,184,142,705,0,2,409
220,114,6,17963,0,0,23,1,264,14,114,1917,0,2,411
1032,120,18,18294,0,0,24,1,225,171,120,1955,0,19,409
344,32,13,5354,1,0,23,1,125,0,32,3489,0,4,411
686,146,6,4748,1,0,6,1,46,225,146,3394,0,15,411
229,42,11,21034,1,0,5,1,203,231,42,2459,0,12,409
1160,117,4,1036,1,0,6,1,235,180,117,243,0,4,409
333,29,9,23049,0,0,23,0,214,272,29,2810,0,15,409
1025,115,13,20362,1,0,6,1,18,267,115,2083,0,13,411
841,55,15,20140,1,0,6,0,180,219,55,2269,0,15,411
1002,171,4,14859,0,0,24,0,116,115,171,1138,0,1,411
57,46,13,1164,0,0,23,1,280,56,46,263,0,10,409
1066,96,13,23414,1,0,6,0,16,59,96,2869,0,13,411
991,135,8,18375,1,0,6,1,198,235,135,1970,0,7,400
324,116,15,22483,0,0,23,1,58,20,116,2726,0,2,409
417,269,10,14773,0,0,16,0,79,241,269,1731,0,11,409
579,25,4,17046,0,0,24,1,200,229,25,3358,0,11,409
519,289,15,13740,0,0,23,1,206,26,289,1345,0,15,417
434,50,13,1590,0,0,23,1,258,110,50,345,0,13,409
550,44,4,16886,0,0,1,1,202,230,44,1897,0,13,206
65,115,6,18852,0,0,23,1,18,267,115,1787,0,2,417
1044,137,4,18586,0,0,24,1,52,41,137,2015,0,19,417
9,78,8,5808,0,0,23,1,5,9,78,3268,0,10,411
801,171,4,14352,1,0,6,1,116,115,171,1415,0,13,411
637,248,4,20844,0,0,24,1,206,26,248,2415,0,4,417
842,47,13,19235,0,0,8,0,47,109,47,2140,0,13,411
572,248,4,18349,0,0,24,1,206,26,248,1959,0,19,417
836,118,13,8727,1,0,8,1,65,72,118,602,0,13,411
115,147,6,15471,0,0,23,1,119,158,147,1520,0,7,409
506,44,9,10899,0,0,23,1,202,230,44,904,0,15,356
813,372,13,17779,0,0,6,1,27,90,372,1880,0,13,411
185,138,6,16438,1,0,23,1,272,32,138,1648,0,7,409
709,117,13,9673,1,0,6,0,235,180,117,427,0,13,409
446,33,15,1876,1,0,23,1,128,1,33,351,0,15,409
357,40,4,3106,1,0,22,1,183,227,40,3110,0,4,417
1117,30,4,3370,1,0,6,0,91,193,30,3152,0,7,409
750,75,15,13832,1,0,6,1,281,55,75,1199,0,15,409
253,50,15,23262,0,0,16,0,258,110,50,2847,0,1,409
909,123,8,6626,1,0,24,1,225,171,123,3720,0,9,409
907,166,8,1898,1,0,24,1,196,232,166,352,0,9,409
979,121,13,14768,1,0,6,1,120,154,121,1467,0,13,409
497,55,15,11741,1,0,23,1,180,219,55,1047,0,15,411
63,46,4,15,0,0,5,1,280,56,46,2493,0,4,409
587,189,1,11192,0,0,24,0,239,7,189,956,0,1,409
713,58,13,11386,0,0,6,0,212,111,58,1302,0,13,409
1080,49,4,5523,1,0,15,0,258,110,49,3224,0,21,409
941,30,8,637,1,0,8,1,91,193,30,1216,0,13,409
1076,285,21,4755,1,0,6,1,14,38,285,3401,0,13,411
556,121,15,18914,0,0,6,1,120,154,121,1800,0,15,409
576,49,15,19559,1,0,6,1,258,110,49,2187,0,15,409
534,75,15,16588,0,0,7,0,281,55,75,1672,0,15,409
631,24,4,16988,0,0,24,1,158,132,24,1713,0,4,409
391,81,15,6506,1,0,23,1,180,219,81,3700,0,15,411
374,32,9,5722,0,0,23,1,125,0,32,3259,0,15,411
962,269,13,10322,0,0,12,0,79,241,269,837,0,13,409
693,248,15,6916,0,0,6,0,206,26,248,3768,0,15,411
178,88,15,14008,1,0,23,1,149,126,88,1357,0,2,409
611,248,15,21190,0,0,6,1,206,26,248,2474,0,15,417
889,285,4,3813,0,0,24,1,14,38,285,3209,0,19,411
732,126,13,10096,1,0,6,1,49,104,126,702,0,13,417
163,32,6,13643,0,0,23,1,12,27,32,1337,0,10,417
963,43,4,9167,0,0,6,0,46,225,43,647,0,13,411
321,87,13,5518,0,0,23,0,17,161,87,3223,0,13,409
1036,135,6,2168,1,0,6,0,198,235,135,55,0,9,400
379,73,15,4562,0,0,23,1,281,55,73,3364,0,15,409
211,115,15,23553,1,0,23,0,18,267,115,446,0,15,411
148,46,15,14917,0,0,23,1,280,56,46,1149,0,10,409
246,32,15,18402,1,0,23,1,12,27,32,1982,0,15,417
1010,62,4,18711,1,0,6,0,1,3,62,1773,0,13,411
951,63,13,16429,1,0,8,0,152,121,63,1646,0,13,409
640,48,15,21507,1,0,6,0,280,56,48,2534,0,15,409
1119,185,18,5523,1,0,6,1,205,254,185,3224,0,13,417
527,46,15,15061,1,0,23,1,280,56,46,1172,0,15,409
1040,131,6,21150,1,0,6,0,162,131,131,2468,0,7,409
1093,43,18,23352,0,0,6,1,46,225,43,2860,0,13,411
659,41,15,2311,0,0,6,1,46,225,41,2921,0,15,411
605,256,4,22611,0,0,24,0,148,123,256,2748,0,11,409
467,37,8,9759,0,0,23,1,221,221,37,448,0,13,409
752,30,4,8399,0,0,24,1,91,193,30,732,0,19,409
673,38,8,3865,1,0,6,1,104,198,38,2958,0,9,409
782,131,6,15779,1,0,6,1,162,131,131,1554,0,7,409
695,130,6,5555,0,0,24,1,159,128,130,3526,0,7,409
1016,139,4,16632,0,0,24,1,95,186,139,1590,0,13,409
410,63,15,9460,1,0,23,1,152,121,63,396,0,2,409
42,27,4,5312,0,0,23,1,151,120,27,3377,0,2,409
792,43,4,15316,0,0,6,1,46,225,43,1209,0,15,411
127,42,13,8553,1,0,23,1,203,231,42,1076,0,4,409
877,81,13,6411,1,0,24,0,180,219,81,3684,0,13,411
1078,88,13,2341,1,0,6,1,149,126,88,2923,0,13,409
108,225,13,17255,0,0,23,1,29,33,225,1518,0,13,409
193,32,15,17972,1,0,23,1,12,27,32,1918,0,15,417
44,73,6,16457,0,0,23,1,281,55,73,1650,0,3,409
686,35,4,3159,1,0,6,1,239,7,35,3119,0,15,409
239,69,15,17681,1,0,23,1,152,121,69,1874,0,2,409
229,241,11,21045,1,0,5,1,108,196,241,2459,0,12,409
418,81,13,1252,1,0,23,1,180,219,81,273,0,13,411
979,325,13,14768,1,0,6,1,264,14,325,1467,0,13,411
245,71,13,20044,0,0,16,1,221,221,71,2261,0,13,409
795,248,4,4325,0,0,24,0,206,26,248,3326,0,11,417
898,43,4,3147,0,0,6,1,46,225,43,3116,0,13,411
735,27,4,89,1,0,6,1,151,120,27,1367,0,15,409
354,216,15,6568,0,0,23,1,70,66,216,3715,0,8,409
968,87,13,14678,1,0,6,0,17,161,87,1455,0,13,409
977,25,18,10288,0,0,24,1,200,229,25,837,0,13,409
314,375,4,21271,1,0,7,0,133,270,375,3106,0,15,411
363,29,4,3277,1,0,23,1,214,272,29,3143,0,4,409
769,32,8,10953,1,0,6,1,125,0,32,916,0,9,417
1136,123,8,410,1,0,6,1,225,171,123,129,0,9,409
686,144,6,5386,1,0,6,1,60,91,144,3394,0,15,409
372,88,15,5638,0,0,23,1,149,126,88,3231,0,2,409
1161,122,8,8161,1,0,6,1,191,243,122,505,0,13,409
575,68,15,19201,0,0,6,1,219,82,68,2137,0,15,411
480,32,15,12220,1,0,7,1,125,0,32,1082,0,15,411
1081,117,13,2341,1,0,6,1,235,180,117,2923,0,13,409
81,251,13,10034,0,0,16,1,213,218,251,3069,0,4,409
625,139,6,23631,1,0,6,1,95,186,139,2589,0,7,409
548,216,13,20416,0,0,6,0,70,66,216,2102,0,13,409
750,68,15,13831,1,0,6,1,219,82,68,1199,0,15,411
36,114,7,117,0,0,23,1,264,14,114,102,0,10,411
917,44,4,5306,1,0,8,0,202,230,44,3482,0,13,409
373,124,6,6939,0,0,23,1,195,242,124,3792,0,7,409
1014,43,4,15701,0,0,12,0,46,225,43,1543,0,13,411
27,31,8,5973,0,0,16,1,116,115,31,3283,0,9,411
159,25,9,10325,0,0,23,1,200,229,25,1013,0,10,409
126,31,9,11980,0,0,5,1,116,115,31,718,0,4,411
131,147,6,15022,0,0,23,1,119,158,147,1164,0,10,409
1183,43,4,1773,1,0,1,1,46,225,43,343,0,13,411
688,285,4,5945,0,0,6,1,14,38,285,3278,0,19,411
596,249,13,20139,1,0,6,0,268,261,249,2788,0,13,400
664,58,13,7667,0,0,6,0,212,111,58,3598,0,13,409
791,135,6,16730,0,0,6,1,198,235,135,1698,0,7,400
1056,305,8,3114,1,0,6,1,99,194,305,3631,0,9,409
127,46,13,12093,1,0,23,1,280,56,46,1076,0,4,409
919,100,13,1010,0,0,7,1,157,136,100,237,0,13,409
639,252,1,4030,0,0,16,0,107,197,252,2987,0,1,409
565,38,9,16360,0,0,6,1,104,198,38,1904,0,15,409
878,185,4,22800,1,0,8,0,205,254,185,2778,0,15,417
493,27,9,10041,1,0,7,0,151,120,27,689,0,2,409
