Case ID,Activity,Resource,Complete Timestamp,(case) caseStatus,(case) case_type,(case) last_phase,(case) requestComplete,activityNameEN,activityNameNL,concept:name,dateFinished,lifecycle:transition,monitoringResource,question
109,34,15,11088,0,0,23,1,205,254,34,942,0,10,417
1106,88,21,6536,1,0,6,1,149,126,88,3707,0,13,409
730,138,6,12872,1,0,6,1,272,32,138,800,0,7,409
41,301,6,3472,0,0,23,1,218,36,301,3171,0,8,409
868,131,6,3896,1,0,6,1,162,131,131,2964,0,15,409
589,35,4,18884,0,0,6,1,239,7,35,1792,0,2,409
967,28,8,9421,0,0,24,0,214,272,28,684,0,1,417
928,28,4,6616,0,0,24,1,214,272,28,3718,0,19,411
981,325,7,16270,0,0,6,1,264,14,325,1481,0,8,411
1158,74,4,1036,1,0,6,1,48,106,74,243,0,4,411
616,37,4,20428,0,0,6,1,221,221,37,2107,0,15,409
425,138,6,592,1,0,23,1,272,32,138,167,0,7,409
435,26,4,2083,0,0,23,1,3,5,26,39,0,15,411
103,27,9,1632,1,0,23,1,151,120,27,321,0,2,409
663,58,15,3207,1,0,6,0,212,111,58,3130,0,15,409
221,115,15,18784,0,0,23,1,18,267,115,1776,0,15,411
579,101,1,4535,0,0,24,1,262,213,101,3358,0,1,411
605,38,9,20106,0,0,24,0,104,198,38,2030,0,11,409
1085,35,18,23830,0,0,24,1,239,7,35,2615,0,4,409
468,185,4,9913,1,0,6,1,205,254,185,2315,0,13,411
300,25,15,20062,0,0,23,0,200,229,25,2542,0,15,409
842,30,15,20409,0,0,8,0,91,193,30,2978,0,13,409
306,217,1,23670,0,0,15,0,80,245,217,2897,0,4,409
1139,74,21,8221,1,0,6,1,48,106,74,515,0,13,411
32,301,4,12678,0,0,22,1,218,36,301,2093,0,4,409
619,200,8,22079,0,0,24,1,173,145,200,2330,0,15,409
314,88,1,2943,1,0,7,0,149,126,88,3106,0,1,409
747,44,4,9516,0,0,6,1,202,230,44,404,0,15,409
895,375,15,3147,1,0,12,0,133,270,375,3116,0,15,411
183,31,4,13940,0,0,16,1,116,115,31,2347,0,4,411
1024,47,4,16376,0,0,18,0,47,109,47,1637,0,13,411
1160,96,4,1036,1,0,6,1,16,59,96,243,0,4,411
31,139,6,934,0,0,23,1,95,186,139,180,0,4,409
571,325,15,18935,0,0,6,1,264,14,325,1804,0,15,411
412,136,6,1055,0,0,23,1,26,205,136,248,0,7,409
201,88,15,16201,0,0,23,1,149,126,88,1613,0,2,409
494,37,8,12408,1,0,23,1,221,221,37,742,0,15,409
714,111,6,16722,0,0,7,0,82,247,111,1630,0,15,409
681,89,15,3701,1,0,6,1,123,282,89,3196,0,15,411
1110,68,21,8711,1,0,14,1,219,82,68,597,0,13,411
591,88,13,19334,0,0,6,1,149,126,88,2156,0,2,409
401,38,8,7633,0,0,23,1,104,198,38,3592,0,15,409
1142,63,21,1773,1,0,6,0,152,121,63,343,0,13,409
483,147,6,15884,1,0,7,0,119,158,147,1579,0,7,409
20,116,4,5054,0,0,5,1,58,20,116,3440,0,10,409
917,66,13,13293,1,0,8,0,181,222,66,1277,0,13,411
1000,142,6,20198,1,0,6,0,94,184,142,2043,0,7,409
594,75,1,15151,0,0,24,1,281,55,75,1184,0,1,409
363,138,6,928,1,0,23,1,272,32,138,201,0,7,409
1032,47,18,18711,0,0,24,1,47,109,47,1773,0,19,411
880,43,4,23090,1,0,8,0,46,225,43,2818,0,15,411
665,143,4,2636,0,0,24,1,160,129,143,3037,0,20,409
580,115,13,23617,1,0,6,1,18,267,115,656,0,13,411
238,285,3,18561,0,0,23,1,14,38,285,2012,0,3,411
872,32,6,24135,1,0,6,1,125,0,32,2674,0,13,411
554,49,13,18694,0,0,2,1,258,110,49,1768,0,13,409
1026,118,4,17750,0,0,24,1,65,72,118,1876,0,18,411
590,49,15,24045,1,0,6,1,258,110,49,2654,0,15,409
769,89,13,15103,1,0,6,1,123,282,89,1179,0,13,411
1091,35,8,22331,1,0,8,1,239,7,35,2702,0,9,409
636,115,15,4484,1,0,6,0,18,267,115,3354,0,15,411
434,29,4,2078,0,0,23,1,214,272,29,345,0,13,409
1008,135,6,20198,1,0,6,1,198,235,135,2043,0,7,400
1071,131,8,23687,1,0,24,1,162,131,131,2910,0,13,409
721,89,15,7979,0,0,6,1,123,282,89,380,0,15,411
994,76,6,15786,1,0,6,1,22,107,76,1555,0,8,409
1096,130,21,5523,1,0,8,1,159,128,130,3224,0,13,409
486,115,13,13796,1,0,23,1,18,267,115,1110,0,13,411
1143,249,10,1011,1,0,4,0,268,261,249,238,0,21,400
935,325,13,10829,0,0,8,0,264,14,325,900,0,13,411
125,209,5,10596,0,0,23,1,112,271,209,878,0,10,411
73,196,5,8915,0,0,23,1,271,40,196,611,0,10,411
1163,49,10,248,1,0,3,1,258,110,49,120,0,11,409
365,138,6,5110,0,0,23,1,272,32,138,3449,0,7,409
1010,122,6,17780,1,0,6,0,191,243,122,1850,0,13,409
216,34,5,16496,1,0,23,1,205,254,34,1654,0,15,417
137,153,15,19968,0,0,23,1,188,15,153,2250,0,1,412
392,216,13,2165,1,0,1,1,70,66,216,53,0,13,409
95,46,13,13534,0,0,23,1,280,56,46,1323,0,10,409
749,121,6,11223,0,0,6,1,120,154,121,957,0,15,409
30,46,5,7688,0,0,23,1,280,56,46,3603,0,4,409
951,68,13,16429,1,0,8,0,219,82,68,1646,0,13,411
1128,81,21,760,1,0,6,1,180,219,81,193,0,13,411
725,44,4,1802,0,0,6,1,202,230,44,15,0,13,409
30,196,6,7718,0,0,23,1,271,40,196,3607,0,4,411
118,32,5,10627,0,0,23,1,12,27,32,880,0,10,417
851,25,8,19863,0,0,24,1,200,229,25,2275,0,9,409
259,81,13,20456,0,0,23,1,180,219,81,2278,0,13,411
603,37,4,19578,1,0,6,1,221,221,37,2022,0,4,409
113,217,13,11297,0,0,23,1,70,66,217,2005,0,10,409
135,27,4,8886,1,0,23,1,151,120,27,613,0,2,409
679,68,13,4262,0,0,6,1,219,82,68,3359,0,13,411
842,293,6,5785,0,0,8,0,232,165,293,3183,0,15,409
208,255,4,17630,1,0,23,1,90,252,255,1870,0,3,207
331,131,6,8386,0,0,23,0,162,131,131,546,0,2,409
269,115,15,20616,0,0,23,1,18,267,115,2367,0,15,411
175,78,15,15549,0,0,23,1,5,9,78,1526,0,15,411
1100,47,18,3969,0,0,24,0,47,109,47,2973,0,4,411
745,331,15,9498,1,0,24,1,81,239,331,406,0,11,40
1127,143,8,6621,1,0,6,1,160,129,143,3719,0,13,409
415,68,4,420,0,0,23,1,219,82,68,143,0,4,411
370,55,13,6458,0,0,23,1,180,219,55,3691,0,13,411
941,89,13,1118,1,0,8,1,123,282,89,257,0,13,411
286,68,15,23558,0,0,23,1,219,82,68,2899,0,13,411
58,255,5,1908,0,0,23,1,90,252,255,2510,0,10,388
1012,210,13,20447,1,0,6,0,197,234,210,2110,0,13,400
384,325,15,7208,1,0,23,0,264,14,325,3804,0,15,411
471,27,4,9931,0,0,16,1,151,120,27,473,0,9,409
700,325,15,5261,0,0,6,1,264,14,325,3473,0,15,411
389,196,4,4775,1,0,23,1,271,40,196,3806,0,4,411
858,118,13,2711,1,0,6,0,65,72,118,3057,0,7,411
661,81,4,22579,0,0,24,1,180,219,81,2744,0,4,411
21,51,4,5831,1,0,23,1,5,9,51,3269,0,4,411
1170,171,4,308,1,0,6,1,116,115,171,129,0,13,411
730,115,15,12691,1,0,6,1,18,267,115,778,0,15,411
204,29,5,16117,0,0,16,1,214,272,29,1607,0,5,409
877,251,15,2636,1,0,24,0,213,218,251,3037,0,15,409
558,42,8,15866,0,0,6,1,203,231,42,1582,0,13,409
556,66,15,16745,0,0,6,1,181,222,66,1700,0,15,411
609,26,4,20226,0,0,16,1,3,5,26,2072,0,11,411
270,29,8,19418,0,0,23,1,214,272,29,2174,0,9,409
195,188,15,20731,0,0,1,1,7,29,188,2393,0,15,419
769,171,8,10950,1,0,6,1,116,115,171,916,0,9,411
710,122,6,10131,0,0,6,1,191,243,122,695,0,7,409
282,160,4,2897,0,0,23,1,196,232,160,3303,0,4,409
1092,142,8,3577,1,0,8,1,94,184,142,3184,0,9,409
216,77,15,19932,1,0,23,1,22,107,77,2247,0,15,409
633,89,4,23169,0,0,24,1,123,282,89,2823,0,4,411
833,386,4,23090,0,0,24,1,147,125,386,2818,0,19,409
535,116,13,15927,0,0,7,0,58,20,116,1587,0,2,409
109,231,13,11235,0,0,23,1,97,187,231,1348,0,10,409
559,68,4,22881,0,0,24,1,219,82,68,2780,0,21,411
985,253,13,17171,1,0,6,0,154,122,253,1498,0,13,409
27,68,5,7603,0,0,16,1,206,26,68,3588,0,9,411
455,115,13,13471,0,0,23,1,18,267,115,1311,0,13,411
913,307,8,15786,1,0,8,1,145,287,307,1555,0,8,411
1127,131,8,6621,1,0,6,1,162,131,131,3719,0,13,409
307,183,8,21288,0,0,1,1,12,27,183,2490,0,1,417
654,143,6,4013,1,0,6,1,160,129,143,2983,0,2,409
473,254,1,22143,1,0,26,0,189,28,254,2338,0,1,417
671,66,4,2664,0,0,24,1,181,222,66,3049,0,19,411
743,81,15,10168,0,0,6,1,180,219,81,811,0,15,411
1126,63,21,7511,1,0,6,1,152,121,63,3566,0,13,409
694,115,15,6118,1,0,6,1,18,267,115,3640,0,15,411
35,29,8,4947,0,0,1,1,214,272,29,3432,0,10,409
776,309,10,17199,1,0,24,1,170,151,309,1504,0,11,409
855,35,8,22117,1,0,6,1,239,7,35,2334,0,15,409
1167,36,8,2245,1,0,6,0,45,220,36,70,0,9,411
632,255,15,21488,1,0,6,0,90,252,255,2533,0,15,361
589,38,4,18885,0,0,6,1,104,198,38,1792,0,15,409
286,209,13,22766,0,0,23,1,112,271,209,2772,0,13,417
613,170,4,23155,0,0,24,1,21,285,170,2832,0,11,409
291,118,15,24100,0,0,23,1,120,154,118,2668,0,15,409
964,55,13,10955,1,0,6,1,180,219,55,917,0,13,411
166,31,13,15472,1,0,23,1,116,115,31,1522,0,10,411
903,285,13,4621,1,0,6,1,14,38,285,3379,0,13,411
219,42,3,19619,1,0,23,1,203,231,42,2254,0,3,409
811,372,13,18291,0,0,6,1,27,90,372,1957,0,13,411
1036,298,6,2168,1,0,6,0,89,249,298,55,0,9,409
894,372,13,5146,0,0,6,1,27,90,372,3453,0,13,411
844,30,15,19159,0,0,6,1,91,193,30,2584,0,15,409
719,251,10,10941,1,0,11,0,213,218,251,912,0,11,409
386,116,15,5130,0,0,23,1,58,20,116,3452,0,2,409
681,66,15,3694,1,0,6,1,181,222,66,3196,0,15,411
862,89,15,22611,1,0,6,1,123,282,89,2748,0,15,411
2,34,0,5538,0,0,23,1,205,254,34,3516,0,10,417
376,34,4,5735,1,0,23,1,205,254,34,3261,0,4,417
1125,122,8,6621,1,0,6,1,191,243,122,3666,0,13,409
1058,55,4,19454,0,0,1,0,180,219,55,2178,0,17,411
189,196,15,18446,0,0,1,1,271,40,196,1987,0,15,411
976,118,13,17220,1,0,6,0,65,72,118,1509,0,13,417
487,289,15,8964,1,0,23,1,206,26,289,622,0,15,417
332,375,4,22781,0,0,23,1,133,270,375,2776,0,4,411
473,37,4,9975,1,0,26,0,221,221,37,479,0,1,409
325,81,15,22461,0,0,23,1,180,219,81,2721,0,15,411
795,26,4,13081,0,0,24,0,3,5,26,1243,0,11,411
217,114,15,18756,0,0,23,1,264,14,114,1774,0,15,411
300,88,15,23942,0,0,23,0,149,126,88,2630,0,20,409
719,66,10,8282,1,0,11,0,181,222,66,525,0,11,411
536,185,4,13367,1,0,7,1,205,254,185,1292,0,15,417
811,138,6,19049,0,0,6,1,272,32,138,2019,0,7,409
159,87,6,14706,0,0,23,1,17,161,87,1460,0,10,409
129,25,4,7995,0,0,23,1,200,229,25,575,0,4,409
122,69,5,9091,0,0,23,1,152,121,69,637,0,10,409
478,51,10,13762,0,0,8,0,5,9,51,1107,0,11,417
503,97,4,10776,0,0,24,0,38,23,97,895,0,4,409
399,46,13,10357,0,0,15,1,280,56,46,842,0,4,409
198,31,6,15606,0,0,23,1,116,115,31,1530,0,9,411
333,46,15,2434,0,0,23,0,280,56,46,3005,0,15,409
1075,185,8,22906,1,0,6,1,205,254,185,2793,0,13,417
724,27,8,2234,1,0,6,0,151,120,27,700,0,13,409
284,46,15,4399,1,0,8,0,280,56,46,3342,0,15,409
783,124,13,5785,1,0,6,1,261,68,124,3266,0,13,411
1038,44,4,17750,1,0,6,1,202,230,44,1876,0,13,409
993,30,4,11648,1,0,6,1,91,193,30,1033,0,13,409
911,47,4,4621,0,0,16,0,47,109,47,3379,0,11,411
445,55,4,10850,0,0,8,1,180,219,55,711,0,4,411
1085,122,4,4006,0,0,24,1,191,243,122,2985,0,4,409
1041,229,13,20171,0,0,12,0,105,274,229,2276,0,13,409
109,69,13,13898,0,0,23,1,219,82,69,1348,0,10,411
498,44,4,12449,0,0,23,1,202,230,44,746,0,13,177
69,73,15,12080,1,0,23,1,281,55,73,1075,0,4,409
926,141,4,2167,0,0,24,1,95,186,141,54,0,19,409
503,307,4,10783,0,0,24,0,145,287,307,895,0,4,411
1035,35,4,18798,0,0,12,0,239,7,35,1780,0,13,409
1171,55,21,9170,1,0,6,1,180,219,55,648,0,13,411
1011,185,4,15462,1,0,8,1,205,254,185,1475,0,13,417
1033,26,18,18711,0,0,24,1,3,5,26,1773,0,19,411
792,55,15,16421,0,0,6,1,180,219,55,1645,0,15,411
370,63,13,6459,0,0,23,1,152,121,63,3691,0,2,409
699,146,6,1502,1,0,6,1,46,225,146,302,0,7,411
1122,43,4,5715,1,0,6,1,46,225,43,3257,0,13,411
567,41,15,17494,0,0,6,1,46,225,41,1827,0,15,411
884,143,8,6644,1,0,6,1,160,129,143,3726,0,24,409
849,140,4,19375,0,0,24,1,241,174,140,2165,0,4,409
541,49,1,3193,0,0,3,0,258,110,49,3127,0,1,409
844,138,6,23101,0,0,6,1,272,32,138,2584,0,7,409
950,96,4,9167,0,0,24,1,16,59,96,647,0,4,411
858,138,6,2711,1,0,6,0,272,32,138,3057,0,7,409
372,29,4,5498,0,0,23,1,214,272,29,3221,0,4,409
221,68,15,18773,0,0,23,1,206,26,68,1776,0,15,417
806,121,4,16539,0,0,24,1,120,154,121,1667,0,19,409
759,25,8,10072,1,0,6,0,200,229,25,776,0,9,409
955,253,13,12526,1,0,15,0,154,122,253,759,0,13,409
703,292,6,16421,1,0,6,0,61,93,292,1567,0,15,409
524,116,15,15082,0,0,23,1,58,20,116,1173,0,2,409
256,131,6,3604,0,0,23,0,162,131,131,2943,0,2,409
114,38,13,1593,0,0,16,1,104,198,38,579,0,10,409
472,118,6,13225,0,0,23,0,120,154,118,1271,0,15,409
361,118,13,4377,0,0,23,1,120,154,118,3335,0,13,409
1061,74,6,3367,1,0,6,1,48,106,74,3152,0,9,411
286,87,15,23562,0,0,23,1,17,161,87,2899,0,13,409
469,116,15,13775,1,0,23,0,58,20,116,1108,0,2,409
1059,138,8,2642,1,0,6,1,272,32,138,3038,0,9,409
1084,124,8,2642,0,0,6,1,261,68,124,3038,0,9,411
416,46,15,23733,1,0,6,1,280,56,46,2599,0,12,409
922,165,21,6178,0,0,24,1,187,268,165,3642,0,13,409
570,87,13,19367,0,0,6,1,17,161,87,2162,0,13,409
711,248,15,279,0,0,6,1,206,26,248,122,0,15,417
862,325,15,22611,1,0,6,1,264,14,325,2748,0,15,411
1092,285,13,23414,1,0,8,1,14,38,285,2869,0,13,411
468,55,13,19217,1,0,6,1,180,219,55,2315,0,13,411
424,55,15,233,0,0,23,1,180,219,55,118,0,15,411
437,289,1,1642,0,0,23,1,206,26,289,584,0,1,417
589,131,15,19712,0,0,6,1,162,131,131,2211,0,2,409
694,26,4,4445,1,0,6,1,3,5,26,3347,0,15,411
1110,100,21,8711,1,0,14,1,157,136,100,597,0,13,409
970,191,4,12012,0,0,6,1,179,152,191,720,0,13,411
549,37,4,16878,0,0,7,1,221,221,37,1487,0,13,409
791,43,4,15356,0,0,6,1,46,225,43,1196,0,13,411
164,38,8,16990,0,0,16,1,104,198,38,1714,0,8,409
371,31,4,5492,0,0,1,0,116,115,31,3220,0,4,411
968,96,13,14678,1,0,6,0,16,59,96,1455,0,13,411
909,81,13,6175,1,0,24,1,180,219,81,3641,0,13,411
49,147,6,8465,0,0,23,1,119,158,147,555,0,4,409
233,152,15,17904,0,0,23,1,263,262,152,1908,0,9,411
881,229,13,7878,1,0,8,0,105,274,229,3630,0,13,409
495,25,4,9142,1,0,23,1,200,229,25,741,0,15,409
558,88,13,18118,0,0,6,1,149,126,88,1930,0,2,409
637,131,4,20821,0,0,24,1,162,131,131,2418,0,4,409
704,146,6,408,1,0,6,1,46,225,146,131,0,7,411
279,25,8,19619,0,0,16,1,200,229,25,2244,0,9,409
1052,250,10,21261,1,0,3,0,41,85,250,2486,0,11,417
838,131,6,20652,1,0,6,0,162,131,131,2373,0,7,409
823,185,4,16722,1,0,6,1,205,254,185,1696,0,15,417
849,23,4,24027,0,0,24,1,238,167,23,2978,0,4,409
153,69,13,13271,0,0,23,1,152,121,69,1276,0,2,409
741,87,13,3737,1,0,24,1,17,161,87,3197,0,13,409
279,202,9,21329,0,0,16,1,130,202,202,2503,0,13,409
426,55,15,7098,0,0,23,1,180,219,55,3791,0,15,411
258,285,15,10873,0,0,23,0,14,38,285,982,0,15,411
338,29,4,23359,1,0,23,1,214,272,29,2861,0,4,409
722,138,6,9881,1,0,6,1,272,32,138,466,0,7,409
300,196,15,23929,0,0,23,0,271,40,196,2630,0,15,411
857,137,8,6736,1,0,8,0,52,41,137,3740,0,9,417
1138,29,4,5277,0,0,16,1,214,272,29,3478,0,11,409
1038,141,8,19686,1,0,6,1,95,186,141,2206,0,9,409
543,116,15,17117,0,0,7,0,58,20,116,1732,0,20,409
723,63,15,9526,1,0,6,1,152,121,63,408,0,15,409
461,30,4,8777,0,0,3,0,91,193,30,385,0,1,409
826,126,13,19585,0,0,6,1,49,104,126,2024,0,15,411
629,68,13,5668,1,0,6,1,219,82,68,3235,0,13,411
270,285,6,19467,0,0,23,1,14,38,285,2180,0,7,411
1044,170,4,24101,0,0,24,1,21,285,170,2669,0,19,409
249,46,15,21152,0,0,23,1,280,56,46,2282,0,3,409
351,31,9,2587,1,0,23,1,116,115,31,3028,0,15,411
945,89,13,9543,1,0,8,1,123,282,89,410,0,13,411
583,203,8,15396,0,0,24,1,106,192,203,1219,0,9,409
503,29,8,10333,0,0,24,0,214,272,29,840,0,11,409
442,118,15,10071,1,0,23,1,120,154,118,693,0,15,409
536,55,15,16915,1,0,7,1,180,219,55,1491,0,15,411
846,130,6,23101,0,0,6,0,159,128,130,2584,0,7,409
858,254,13,22296,1,0,6,0,189,28,254,2688,0,13,417
1173,55,21,9193,1,0,6,1,180,219,55,653,0,13,411
46,251,5,7056,0,0,23,1,213,218,251,3781,0,4,409
1028,117,13,18375,0,0,6,1,235,180,117,1970,0,13,409
858,140,6,2711,1,0,6,0,241,174,140,3057,0,7,409
5,42,4,3440,0,0,16,1,203,231,42,3044,0,4,409
453,25,4,1472,0,0,23,1,200,229,25,348,0,4,409
854,89,13,21511,1,0,6,1,123,282,89,2535,0,13,411
60,69,5,9858,0,0,23,1,152,121,69,462,0,2,409
834,87,13,6643,1,0,6,0,17,161,87,3725,0,13,409
1099,171,18,3969,1,0,6,1,116,115,171,2973,0,13,411
491,26,9,8936,0,0,16,0,3,5,26,617,0,15,411
1055,30,4,19385,1,0,6,0,91,193,30,2166,0,13,409
50,59,5,6288,0,0,23,1,104,198,59,295,0,4,409
808,75,13,17511,0,0,6,1,281,55,75,1844,0,13,409
258,50,15,23388,0,0,23,0,258,110,50,982,0,15,409
859,169,4,3421,0,0,24,1,155,149,169,3161,0,20,409
687,135,4,6018,0,0,24,1,198,235,135,3287,0,19,400
1137,40,18,5277,1,0,6,1,183,227,40,3478,0,13,417
701,87,13,7416,0,0,6,1,17,161,87,3556,0,13,409
688,26,4,3411,0,0,6,1,3,5,26,3278,0,19,411
705,30,15,5426,1,0,6,1,91,193,30,3654,0,15,409
347,187,4,3944,0,0,1,0,0,2,187,2969,0,4,411
821,55,13,18364,0,0,6,1,180,219,55,1969,0,13,411
524,196,4,13806,0,0,23,1,271,40,196,1105,0,2,411
282,25,5,20062,0,0,23,1,200,229,25,3303,0,5,409
256,29,13,20082,0,0,23,0,214,272,29,2265,0,15,409
492,7,6,17614,0,0,7,1,207,276,7,1861,0,7,411
926,123,4,2211,0,0,24,1,225,171,123,54,0,19,409
984,30,8,11393,0,0,12,0,91,193,30,981,0,13,409
548,171,4,16869,0,0,6,0,116,115,171,2040,0,15,411
22,209,4,5838,1,0,23,1,112,271,209,3376,0,4,411
812,55,13,17523,1,0,6,1,180,219,55,1849,0,13,411
673,30,8,3863,1,0,6,1,91,193,30,2958,0,9,409
1037,96,13,19301,1,0,6,1,16,59,96,2151,0,13,411
215,285,15,19027,0,0,23,1,14,38,285,1812,0,15,411
807,298,4,2167,0,0,24,0,89,249,298,54,0,1,409
421,88,1,8631,0,0,6,1,149,126,88,590,0,21,409
549,27,4,16873,0,0,7,1,151,120,27,1487,0,2,409
698,28,4,4649,0,0,6,1,214,272,28,3388,0,15,417
905,89,13,4669,1,0,6,1,123,282,89,3390,0,13,411
975,89,13,17527,1,0,6,0,123,282,89,1850,0,13,411
327,55,15,3591,0,0,23,1,180,219,55,2942,0,15,411
788,142,6,16543,0,0,6,1,94,184,142,1667,0,7,409
108,96,13,17270,0,0,23,1,16,59,96,1518,0,13,411
1175,171,4,760,1,0,6,1,116,115,171,193,0,13,411
622,63,13,21453,0,0,6,1,152,121,63,2526,0,2,409
375,88,7,14318,1,0,7,1,149,126,88,1405,0,2,409
417,32,8,6894,0,0,16,0,125,0,32,3759,0,1,417
915,63,13,2211,1,0,6,1,152,121,63,62,0,13,409
520,38,4,12135,0,0,7,1,104,198,38,1058,0,15,409
756,248,15,15179,1,0,6,1,206,26,248,1187,0,15,417
713,137,6,13447,0,0,6,0,52,41,137,1306,0,7,417
616,214,15,19773,0,0,6,1,55,22,214,2221,0,2,409
20,59,4,7563,0,0,5,1,104,198,59,3439,0,10,409
413,73,13,2140,0,0,23,1,281,55,73,36,0,13,409
195,30,4,17223,0,0,1,1,91,193,30,2393,0,4,409
680,81,15,5397,0,0,6,1,180,219,81,3616,0,15,411
146,138,6,13091,0,0,23,1,272,32,138,1254,0,10,409
744,277,13,17392,0,0,12,0,96,185,277,1823,0,13,409
477,166,8,15827,0,0,16,1,196,232,166,1562,0,13,409
1037,27,18,17512,1,0,6,1,151,120,27,1845,0,13,409
291,148,6,23180,0,0,23,1,83,248,148,2670,0,7,409
799,25,4,13749,1,0,6,1,200,229,25,1378,0,4,409
560,168,4,23497,0,0,24,0,153,150,168,2890,0,20,409
1025,96,13,20362,1,0,6,1,16,59,96,2083,0,13,411
719,122,10,8708,1,0,11,0,191,243,122,602,0,11,409
135,78,15,15528,1,0,23,1,5,9,78,1524,0,15,411
968,117,13,14678,1,0,6,0,235,180,117,1455,0,13,409
366,196,4,3450,0,0,23,1,271,40,196,3168,0,4,411
713,248,13,13080,0,0,6,0,206,26,248,1302,0,13,417
807,260,4,3900,0,0,24,0,91,193,260,54,0,1,409
420,44,4,6953,0,0,23,1,202,230,44,3772,0,13,38
835,129,13,20444,1,0,6,1,75,67,129,2109,0,13,411
637,144,4,21703,0,0,24,1,60,91,144,2419,0,4,409
935,30,8,1839,0,0,8,0,91,193,30,2206,0,13,409
583,207,8,15397,0,0,24,1,171,143,207,1219,0,9,409
65,118,6,18853,0,0,23,1,120,154,118,1787,0,2,409
981,29,18,10759,0,0,6,1,214,272,29,893,0,13,409
1195,30,4,9158,1,0,1,1,91,193,30,644,0,13,409
58,68,5,1456,0,0,23,1,206,26,68,2510,0,10,411
120,231,13,11235,0,0,5,1,97,187,231,964,0,9,409
157,30,9,11359,0,0,1,1,91,193,30,2126,0,10,409
478,131,4,1834,0,0,8,0,162,131,131,9,0,11,409
1063,76,13,23096,1,0,6,1,22,107,76,2819,0,13,409
1174,278,6,8711,0,0,12,0,96,185,278,597,0,13,409
745,135,4,13068,1,0,24,1,198,235,135,1250,0,11,400
1024,36,4,16376,0,0,18,0,45,220,36,1637,0,13,411
293,209,13,22693,0,0,23,1,112,271,209,2764,0,13,411
531,185,9,13123,1,0,7,1,205,254,185,1259,0,15,417
288,50,15,20815,0,0,23,0,258,110,50,2403,0,15,409
667,285,10,12975,0,0,24,0,14,38,285,1234,0,11,411
374,37,9,5721,0,0,23,1,221,221,37,3259,0,15,409
842,251,13,22445,0,0,8,0,213,218,251,2719,0,13,409
675,121,6,4728,1,0,6,1,120,154,121,3397,0,15,409
343,46,15,4188,0,0,23,0,280,56,46,3309,0,8,409
1036,256,2,23603,1,0,6,0,148,123,256,2904,0,13,409
483,27,9,8265,1,0,7,0,151,120,27,518,0,2,409
322,28,8,22340,0,0,23,1,214,272,28,2704,0,9,417
152,46,13,13287,1,0,23,1,280,56,46,1275,0,4,409
646,141,6,5706,0,0,6,0,95,186,141,3253,0,7,409
741,24,8,9543,1,0,24,1,158,132,24,410,0,9,409
677,41,15,4845,1,0,6,1,46,225,41,3430,0,15,411
423,29,9,6986,1,0,23,1,214,272,29,323,0,15,409
513,28,4,11411,0,0,23,1,214,272,28,988,0,13,417
644,49,15,3171,0,0,6,1,258,110,49,3124,0,15,409
1160,88,4,1036,1,0,6,1,149,126,88,243,0,4,409
1090,139,8,5683,1,0,6,0,95,186,139,3234,0,9,409
972,276,13,17876,0,0,12,0,243,170,276,1743,0,13,409
529,116,13,17788,0,0,6,0,58,20,116,1883,0,2,409
487,325,15,9165,1,0,23,1,264,14,325,646,0,15,411
1053,139,8,4006,1,0,6,0,95,186,139,2939,0,13,409
1113,68,21,3740,1,0,6,1,219,82,68,3198,0,13,411
1155,123,6,9264,1,0,6,0,225,171,123,664,0,13,409
884,55,21,6629,1,0,6,1,180,219,55,3721,0,24,411
807,110,1,3896,0,0,24,0,164,140,110,2964,0,1,409
1049,49,13,20782,1,0,8,1,258,110,49,2402,0,13,409
920,273,13,9236,1,0,12,0,34,42,273,660,0,13,411
957,215,13,13085,1,0,6,1,235,180,215,1253,0,8,409
868,119,6,3897,1,0,6,1,195,242,119,2964,0,15,409
889,117,4,3813,0,0,24,1,235,180,117,3209,0,19,409
466,44,9,9992,0,0,23,1,202,230,44,471,0,15,282
589,25,4,17875,0,0,6,1,200,229,25,1791,0,4,409
1073,55,13,23414,1,0,6,1,180,219,55,2869,0,13,411
646,354,13,22985,0,0,6,0,174,144,354,2802,0,13,409
683,49,15,5887,0,0,6,1,258,110,49,3276,0,15,409
453,116,15,9604,0,0,23,1,58,20,116,422,0,20,409
811,129,13,18291,0,0,6,1,75,67,129,1957,0,13,411
948,62,13,12264,1,0,6,0,1,3,62,1098,0,13,411
591,49,13,19326,0,0,6,1,258,110,49,2156,0,13,409
76,31,9,514,1,0,16,1,116,115,31,158,0,10,411
852,117,6,4224,1,0,6,0,235,180,117,3312,0,7,409
34,27,9,4821,0,0,16,1,151,120,27,3409,0,10,409
1136,44,4,5014,1,0,6,1,202,230,44,3438,0,13,409
639,25,8,21176,0,0,16,0,200,229,25,2482,0,9,409
750,338,15,6089,1,0,6,1,229,168,338,1199,0,15,409
776,311,10,17199,1,0,24,1,144,288,311,1504,0,11,411
1130,47,21,6536,1,0,6,1,47,109,47,3707,0,7,411
248,192,13,22159,0,0,24,1,114,117,192,2341,0,13,418
771,251,13,15205,0,0,18,0,213,218,251,1188,0,13,409
471,170,8,13457,0,0,16,1,21,285,170,1310,0,9,409
205,119,6,19965,1,0,23,1,195,242,119,2389,0,2,409
1033,81,4,17750,0,0,24,1,180,219,81,1876,0,19,411
